alpha,cm
-29.0,0.08020738125867029
-28.0,0.07290216482429666
-27.0,0.06540075608777086
-26.0,0.05842800504676241
-25.0,0.05028989492661039
-24.0,0.0439488929159966
-22.0,0.03938546755418843
-21.0,0.021021163807415862
-20.0,0.015438443465943853
-18.0,0.008457588052761329
-17.0,-0.0032864565835153217
-16.0,-0.006378272211334387
-15.0,-0.04181853538799548
-14.0,-0.05617705667905034
-13.0,-0.05141503085589908
-12.0,-0.043218023145802476
-11.0,-0.03669395552571164
-10.0,-0.030934774764776206
-9.0,-0.02348522575492609
-8.0,-0.004282544734487192
-7.0,-0.007678144725850015
-6.0,-0.01253324159106812
-5.0,-0.008967667009520999
-4.0,-0.006326563251085757
-3.0,-0.0031674232835996368
-2.0,-0.001512803344736496
-1.0,-0.0008035798822423962
0.0,9.917825029017943e-15
1.0,0.0008035666024229655
2.0,0.0015127605304000018
3.0,0.003167300545508215
4.0,0.00632627514607606
5.0,0.008966404702775094
6.0,0.01252328291487815
7.0,0.007649622716822899
8.0,0.004292530784718331
9.0,0.02345065892721018
10.0,0.030850856034516243
11.0,0.036627147765466175
12.0,0.04313346746157716
13.0,0.05130755794278455
14.0,0.0560174481491795
15.0,0.04147343383423196
16.0,0.017364103722449183
17.0,0.005673711755465852
19.0,-0.007564313011011733
20.0,-0.015409727575508698
21.0,-0.0209981054406431
22.0,-0.039845564358203724
23.0,-0.035133428528523226
24.0,-0.043853521000611614
25.0,-0.050186536311765305
26.0,-0.0582898793076504
27.0,-0.06524489316529374
28.0,-0.07271476070336134
29.0,-0.07999902263434566
