alpha,cm
-29.0,0.11103165757442322
-28.0,0.10167002030549886
-27.0,0.09200937669303413
-26.0,0.08276151133321624
-25.0,0.07229806511560306
-23.0,0.01035312902861577
-22.0,-0.0121613525394653
-21.0,-0.02770779844362268
-20.0,-0.03664048455949819
-19.0,-0.04139105430976635
-18.0,-0.04352133776106038
-17.0,-0.04369363313523623
-16.0,-0.0409779619837321
-15.0,-0.03760660724289954
-14.0,-0.03332308147401915
-13.0,-0.027678040122053323
-12.0,-0.020260544013265373
-11.0,-0.009339379033983655
-10.0,-0.011814074350331685
-9.0,-0.027299892625701344
-8.0,-0.02162374473463746
-7.0,-0.016658364003652237
-6.0,-0.013156262904040655
-5.0,-0.010175445194104852
-3.0,-0.0012523007382547991
-2.0,-0.0005225439337028442
-1.0,-0.0001271709739532871
0.0,8.461093769393277e-15
1.0,0.0001271657320945652
2.0,0.0005225215511027376
3.0,0.0012522352550499377
5.0,0.010174568917792885
6.0,0.01315444145962389
7.0,0.01665484847676149
8.0,0.021616914194162534
9.0,0.027277084388965478
10.0,0.011764835595493038
11.0,0.009258690062623195
12.0,0.02018828773130536
13.0,0.027560520145499222
14.0,0.03316255435752138
15.0,0.03740306659212623
16.0,0.04073227472185172
17.0,0.04341698793483223
18.0,0.0431972712405381
19.0,0.0410440624831069
20.0,0.036271247049403314
21.0,0.027342471706855206
22.0,0.011813083611717337
23.0,-0.010821985971870281
