alpha,cm
-30.0,0.09823738584429942
-29.0,0.09067844067794363
-28.0,0.10237121034985473
-27.0,0.0915896104679003
-24.0,0.013281103459365659
-23.0,-0.01497103430763273
-22.0,-0.029725321712696973
-21.0,-0.03732764933759797
-20.0,-0.041204633745219765
-19.0,-0.04283001854305737
-18.0,-0.04268940771416117
-17.0,-0.04111024609594892
-16.0,-0.03853187081864419
-15.0,-0.03539517591267176
-14.0,-0.02991704813571768
-13.0,-0.02290872217452777
-12.0,-0.013524193136386552
-11.0,-0.011847151510085464
-10.0,-0.01852130321487903
-9.0,-0.024560276877997396
-8.0,-0.018697177803045584
-7.0,-0.01497913859812941
-6.0,-0.012056218282835564
-4.0,-0.006520664096116254
-3.0,-0.0017001873099831966
-2.0,-0.0003911413738150915
-1.0,-0.00011597348470602856
0.0,1.6120098477350923e-14
1.0,0.00011597141416730864
2.0,0.0003911311969589886
3.0,0.0017001480502787068
4.0,0.006520402547201843
6.0,0.01205484746376009
7.0,0.01497654290664094
8.0,0.018692254414147
9.0,0.02455040619680906
10.0,0.01848549450354993
11.0,0.011775565436085874
12.0,0.013471073718897327
13.0,0.022805936086409365
14.0,0.02977211347227555
15.0,0.035192511896341296
16.0,0.03829018114128947
17.0,0.040827594949574345
18.0,0.04237243396675762
19.0,0.04248537068278345
20.0,0.04083336309891976
21.0,0.03693583382882734
22.0,0.029320546611842673
23.0,0.014598261035706422
24.0,-0.013762908628988017
25.0,-0.042511113926960616
30.0,-0.12249623589637314
