alpha,cm
-30.0,0.09179007620691652
-28.0,0.07682234700250098
-27.0,0.06940626207427567
-25.0,0.06859738910151796
-24.0,0.06006291379623535
-23.0,0.050432817831087086
-22.0,0.04283925225577089
-21.0,0.03319150906344875
-20.0,0.026204944317123807
-19.0,0.016621319735907168
-18.0,-0.034059710945539064
-17.0,-0.04698472239217771
-16.0,-0.05170626281933286
-15.0,-0.051875688689502444
-14.0,-0.04941363968170954
-13.0,-0.04575461094358169
-12.0,-0.039948354593261515
-11.0,-0.033339166612249824
-10.0,-0.024182337706282347
-9.0,-0.005097991617322632
-8.0,-0.011424896450703858
-7.0,-0.019435099035414797
-6.0,-0.01945887906493307
-5.0,-0.009289153036987607
-4.0,-0.004962621795401061
-3.0,-0.003104695254344172
-2.0,-0.0014225530793911397
-1.0,-0.0005472472899762597
0.0,1.028618091717488e-14
1.0,0.0005472328887068553
2.0,0.0014224915749998235
3.0,0.00310450941097549
4.0,0.004962211585697004
5.0,0.00928819280386386
6.0,0.019454623498005655
7.0,0.019418945098534073
8.0,0.011392521795766683
9.0,0.005039077147573683
10.0,0.02413548533121475
11.0,0.0332639591369549
12.0,0.039842256316561915
13.0,0.04561330589926125
14.0,0.049238070254888244
15.0,0.05166161323615616
16.0,0.05144905190014634
17.0,0.04667730089044926
18.0,0.03375126271143698
19.0,-0.017003737647303084
20.0,-0.026669223015626863
21.0,-0.03364866892551641
22.0,-0.04337838952694852
23.0,-0.05098476530256802
24.0,-0.06069821533373679
25.0,-0.06926260609611025
27.0,-0.06926186768128721
28.0,-0.07665129710367055
30.0,-0.09155608702633754
