alpha,cm
-29.0,0.085490208397637
-28.0,0.07799006815810369
-26.0,0.06277847333062751
-25.0,0.055172123472432416
-24.0,0.047162477756632154
-23.0,0.03986848996326057
-22.0,0.03151139627584863
-21.0,0.02442151537657971
-20.0,0.016007002038478994
-19.0,-0.023323080585587054
-18.0,-0.039502383453301586
-17.0,-0.04720107733581453
-16.0,-0.05007733644976296
-15.0,-0.049654717662409906
-14.0,-0.04612256923682201
-13.0,-0.04258980783610285
-12.0,-0.03743041065762217
-11.0,-0.03044488315242823
-10.0,-0.017793841225060666
-9.0,-0.008503058872208001
-8.0,-0.013583688219394995
-7.0,-0.022994110070959747
-5.0,-0.010339279769538183
-4.0,-0.0043522220416122755
-3.0,-0.0026888050433639503
-2.0,-0.0013720741626077218
-1.0,-0.00048354998697310985
0.0,9.626281264891578e-15
1.0,0.00048353595652214025
2.0,0.0013720118565173618
3.0,0.0026886300422893136
4.0,0.0043518375136832824
5.0,0.010338230505963997
7.0,0.022983858692410212
8.0,0.013555156427070527
9.0,0.008450131528793103
10.0,0.017757877767428532
11.0,0.03037133731483082
12.0,0.03732373582070235
13.0,0.042443167380566006
14.0,0.04594023547479791
15.0,0.049472612352252684
16.0,0.04981292795158638
17.0,0.0468931102857969
18.0,0.03914045851092172
19.0,0.0228488624813066
22.0,-0.03150501387845213
23.0,-0.03983430041983714
24.0,-0.047108202734901156
25.0,-0.05508482759901335
26.0,-0.06266733431592954
28.0,-0.09859672042247501
29.0,-0.10804789435817207
